blue_win,blueGold,blueMinionsKilled,blueJungleMinionsKilled,blueAvgLevel,redGold,redMinionsKilled,redJungleMinionsKilled,redAvgLevel,blueChampKills,blueHeraldKills,blueTowersDestroyed,redChampKills,redHeraldKills,redTowersDestroyed
0,22637,224,61,7.6,33570,347,91,9.8,11,0,5,23,3,0
0,28387,288,67,8.8,27779,243,92,9.4,14,3,0,19,0,3
1,27708,302,71,9.2,23726,309,68,8.4,17,4,0,11,0,0
1,26512,321,84,9.6,26092,373,102,9.4,13,2,1,7,1,1
0,25018,338,64,9.0,30242,302,109,9.6,12,1,1,17,1,0
0,23741,262,51,8.0,30550,323,72,9.2,8,0,2,19,2,1
1,30690,350,76,9.4,28575,290,77,9.0,18,1,1,16,1,2
0,22018,393,85,8.8,25053,351,112,9.2,2,1,1,6,2,0
1,28669,396,80,9.6,24002,332,98,9.2,10,1,0,10,2,2
0,24399,335,59,8.8,29461,371,74,9.6,9,1,1,16,1,0
0,26587,386,91,9.4,26375,395,80,9.0,11,2,1,10,1,0
0,23010,294,86,8.8,26327,329,74,9.4,5,2,1,12,0,0
1,29014,341,75,9.6,25716,304,60,9.4,19,2,0,14,1,0
1,28574,323,67,9.4,25705,300,108,9.4,15,1,0,12,2,0
1,30861,368,89,9.4,22406,288,67,8.4,13,3,0,6,0,5
0,21402,295,64,8.6,30592,373,92,9.8,5,0,2,16,3,0
1,32064,363,87,10.0,20623,304,85,8.6,18,2,0,2,1,3
1,29556,376,108,9.8,25499,304,86,9.4,15,2,0,12,1,2
1,25291,312,85,9.0,25615,349,87,9.2,12,1,0,10,1,0
0,23512,353,84,9.0,30181,376,96,9.8,6,1,2,15,1,0
1,25214,304,72,9.2,28440,347,76,9.2,13,1,2,11,1,0
1,27597,333,78,8.8,27108,312,57,9.2,13,2,0,16,1,1
0,27447,319,68,8.8,29292,342,86,9.4,13,0,1,16,3,0
1,30410,429,134,9.8,18899,227,49,7.6,7,3,0,4,0,5
0,23902,303,100,8.6,27686,363,84,9.2,6,1,1,10,2,0
1,24969,316,95,9.2,26033,350,76,9.0,11,1,1,11,2,0
0,23349,366,64,9.0,28458,396,98,9.8,6,0,1,10,3,0
1,27595,357,84,9.4,23705,338,100,9.0,11,1,0,7,2,1
1,29878,349,123,9.6,22891,324,88,9.2,12,3,0,6,0,4
0,25003,292,68,8.4,28715,336,90,9.2,10,1,1,18,2,1
0,25298,306,64,8.8,25883,278,78,9.4,10,0,0,16,2,1
1,26071,320,87,9.2,24870,342,74,9.2,13,1,0,11,1,0
0,25934,327,60,9.0,27315,322,60,9.4,12,2,1,15,0,1
1,27024,323,76,9.2,24176,306,68,9.2,13,2,0,8,0,1
0,25689,336,72,9.6,25933,326,87,9.6,13,1,1,9,2,0
0,29983,359,77,9.8,30709,355,77,9.4,17,1,2,16,2,1
1,27081,364,103,9.2,25624,316,78,9.0,9,1,0,13,2,1
1,25680,328,77,9.0,24313,295,66,8.8,10,1,0,9,1,1
0,26596,366,70,9.4,26681,315,104,9.4,10,0,0,11,2,1
0,27523,335,68,9.0,27028,374,75,9.2,14,2,1,9,1,1
1,27154,325,86,9.0,21409,312,80,8.6,10,3,0,4,0,1
0,24771,309,94,8.8,27243,328,68,8.8,9,1,1,11,2,0
0,25983,358,81,9.2,25766,395,97,9.4,11,2,1,5,1,0
1,30272,342,100,9.2,24277,352,78,9.2,13,3,0,7,0,3
0,26572,358,91,9.4,23207,366,71,9.0,12,3,0,7,0,1
1,27154,334,103,9.8,27171,391,86,9.6,13,1,1,10,2,1
0,24272,336,78,9.4,32471,395,107,10.2,8,0,2,17,3,0
0,23125,298,72,8.6,31495,375,94,10.0,8,0,3,17,3,0
1,27367,369,99,9.8,23199,305,77,8.8,14,1,0,8,1,0
1,30141,324,94,9.6,25541,331,60,9.0,19,2,0,11,0,1
1,30998,408,107,10.0,24749,338,76,9.0,15,3,0,8,0,2
1,26454,351,87,9.4,25590,378,80,9.2,9,2,0,8,1,1
1,23523,317,100,8.4,23958,379,88,9.2,6,0,0,5,3,1
0,27929,382,115,9.6,30253,399,87,9.8,10,0,3,11,3,0
1,29349,341,80,9.0,27090,350,55,9.0,16,1,1,15,2,1
0,24246,332,66,9.0,26512,335,74,9.4,10,3,1,12,0,0
1,28749,324,91,9.0,24130,290,65,8.6,15,2,0,11,1,2
1,29523,346,90,9.0,22655,312,4,7.6,12,3,0,10,0,4
1,28780,354,77,9.8,24123,367,64,8.8,14,1,0,5,2,1
1,25701,343,88,8.8,25966,338,88,9.0,10,1,0,12,2,1
0,23729,277,85,8.4,30786,376,80,9.6,10,2,3,19,1,0
1,28815,359,87,9.4,25486,377,91,9.0,12,1,1,6,1,3
1,25815,296,88,9.2,23766,316,88,9.0,11,2,0,9,1,1
1,25389,323,55,9.0,27890,332,93,9.6,11,0,0,16,1,0
1,27752,328,81,9.2,22412,341,74,9.2,12,3,0,5,0,2
0,23920,307,102,9.0,29196,364,70,9.6,9,1,1,17,1,0
0,24094,266,66,8.4,33086,343,76,9.6,13,1,4,22,1,0
0,23998,349,76,9.0,24961,385,119,9.2,7,1,0,5,2,0
1,26117,409,80,9.0,24493,345,92,9.4,7,2,0,8,1,1
0,24986,356,80,9.0,25873,334,90,9.4,8,1,0,11,1,0
1,29080,340,105,9.6,23133,316,75,8.6,18,3,0,7,0,0
1,26617,379,94,9.4,26118,352,80,9.2,9,2,1,9,1,1
1,27897,278,99,9.0,29370,332,58,9.2,12,1,2,17,2,2
1,24215,367,74,8.8,24902,305,67,8.6,8,0,0,10,3,0
1,30468,344,103,9.8,25256,327,86,9.2,17,2,0,10,1,1
0,25876,368,88,9.2,23967,369,96,9.2,7,3,0,5,0,1
0,24550,339,96,9.0,30546,386,95,9.6,9,0,3,15,3,0
0,24382,328,57,8.8,27896,372,104,9.2,8,0,3,9,3,1
1,26412,344,104,9.6,28073,343,96,9.6,9,0,1,13,2,1
0,24086,312,77,9.0,26715,337,87,9.4,8,0,0,13,2,0
1,25103,387,93,9.2,24371,363,80,9.2,6,1,0,9,1,0
0,24160,347,92,9.2,25945,377,88,9.4,6,2,1,7,1,0
0,21901,319,68,9.0,30633,377,102,9.8,5,0,2,19,3,0
0,24600,361,105,9.6,24993,399,99,9.4,6,2,1,3,1,0
0,25244,367,64,9.0,24332,334,104,8.8,10,1,0,9,2,0
1,28151,358,81,9.6,22806,296,84,8.8,10,1,0,7,1,2
1,28754,328,74,9.0,23712,321,73,8.8,15,3,0,9,0,2
1,31661,381,97,9.8,21856,299,69,8.4,17,2,0,6,1,3
1,24089,357,118,9.2,23150,370,72,9.0,4,3,0,6,0,0
1,27868,355,94,9.8,23166,311,83,8.8,14,1,0,8,1,0
0,23876,362,93,9.0,23827,388,97,9.4,3,1,0,5,2,1
1,26213,346,59,9.4,25595,329,79,9.0,14,2,0,10,0,0
0,26239,360,96,9.2,25510,363,67,9.4,9,2,0,12,0,1
0,28161,322,60,9.2,28899,320,112,9.6,13,0,1,15,3,2
1,30693,409,86,9.6,23510,347,94,8.8,13,3,0,6,0,3
0,23966,338,106,9.0,26289,385,90,9.6,8,2,0,10,1,0
1,27096,291,86,8.6,25312,318,80,8.8,11,0,0,9,2,2
1,28784,329,105,9.6,23017,333,71,8.8,16,3,0,6,0,2
1,27579,367,86,9.6,24394,320,84,9.0,12,2,0,8,1,1
0,26064,356,91,9.0,26649,393,89,9.4,10,2,0,11,0,1
1,23777,338,62,8.8,22897,332,105,8.6,9,2,0,5,1,0
0,21997,297,75,8.6,28827,322,83,9.4,6,1,2,17,2,0
0,23001,370,71,9.0,29261,414,101,9.6,4,0,2,12,2,0
1,30841,360,75,9.4,21959,243,81,8.8,17,0,0,9,1,4
1,30560,325,109,9.8,23326,334,91,9.0,16,2,0,7,0,3
0,27332,364,106,9.4,25360,344,92,9.2,12,1,0,12,2,0
0,25125,290,56,8.8,29183,320,89,9.4,13,0,2,18,3,0
0,28077,331,92,9.4,32307,336,121,9.6,10,0,2,19,2,2
1,30847,319,69,9.0,27186,313,90,9.0,20,1,0,15,1,1
0,25979,297,80,9.4,27304,316,92,9.4,13,1,0,13,1,0
1,26947,356,64,9.2,20445,293,95,8.8,12,2,0,2,1,1
0,25222,356,79,9.0,27186,353,92,9.4,9,1,1,11,2,0
1,24219,336,71,9.0,25495,355,73,9.4,7,2,0,10,1,1
1,28005,335,66,9.2,28873,333,94,9.4,15,1,2,16,1,1
1,28441,370,128,9.6,24103,345,100,9.2,10,3,0,7,0,1
0,27242,309,95,9.2,27240,265,90,9.4,15,1,1,15,1,0
1,27338,382,84,9.6,24406,314,88,8.8,11,0,0,9,3,0
0,30733,298,86,9.4,27600,356,63,9.0,17,1,0,13,1,3
1,28244,359,92,9.2,19623,320,72,8.4,13,0,0,0,0,3
1,27587,317,88,9.2,23639,303,60,8.2,14,1,0,9,0,1
1,24034,342,112,9.4,22824,339,80,9.2,6,1,0,5,1,0
0,23110,392,104,9.0,24967,398,88,9.6,2,3,0,7,0,0
1,29449,375,76,10.0,23087,333,92,9.0,15,2,0,5,0,1
0,24195,325,87,9.2,25346,355,102,9.2,6,1,1,7,1,0
0,19185,302,30,7.4,30043,353,114,9.4,3,0,6,11,2,0
0,26695,378,95,9.6,26197,349,76,9.4,10,2,1,8,1,0
0,22191,295,61,9.0,24083,370,62,9.0,6,0,0,8,1,0
1,29642,388,76,9.2,26881,360,103,9.4,14,2,0,10,1,2
1,22602,289,84,8.6,27275,376,95,9.2,5,1,0,11,2,1
0,25241,345,90,9.6,23723,329,94,9.2,9,1,0,7,2,0
0,26067,295,92,8.8,25596,313,84,8.8,13,2,0,12,0,0
1,30221,282,91,9.6,23655,333,68,9.0,20,2,0,9,0,2
0,23255,373,80,9.0,28060,388,103,9.6,4,0,2,11,3,0
0,27169,342,100,9.4,29593,397,103,9.8,12,2,1,15,1,1
0,26592,321,100,9.4,23003,316,80,8.8,11,3,0,7,0,1
0,22627,337,67,8.8,23465,311,76,9.0,7,0,0,8,2,0
1,27713,326,97,9.4,26130,336,84,9.2,12,1,0,11,2,1
0,26125,358,87,9.0,25048,349,77,9.0,11,1,0,8,0,1
1,26372,320,94,9.0,24305,339,77,8.8,11,0,0,8,2,1
0,26264,302,64,9.0,26103,320,80,9.4,13,3,0,12,0,0
1,26113,341,95,9.0,24512,366,92,8.8,10,2,1,6,0,1
0,24123,310,86,8.8,29000,366,120,9.6,7,1,2,11,2,0
1,24987,357,100,9.4,27879,358,100,9.4,9,2,1,10,1,0
0,26577,395,89,9.4,24060,325,80,9.2,6,1,0,9,2,2
0,24002,305,86,9.0,26372,339,92,9.6,8,2,0,13,1,0
1,24293,316,100,9.2,24296,387,82,9.4,9,2,0,5,1,0
0,25304,300,68,8.8,28999,361,96,9.2,12,2,1,14,1,1
0,26860,344,77,9.2,28516,342,86,9.2,13,0,2,11,3,0
1,28290,329,102,9.0,28122,367,64,8.8,12,1,1,12,1,1
0,21044,277,104,9.0,28854,409,104,9.8,4,2,3,8,1,0
1,25844,324,75,9.0,26072,315,68,9.0,12,0,0,14,1,1
0,23120,288,55,8.6,29214,328,112,9.2,11,0,2,16,3,0
1,28248,344,119,9.4,25390,314,97,9.2,11,2,0,10,0,1
0,28140,310,88,9.0,27750,269,63,9.2,15,2,0,19,1,1
1,24488,323,83,9.2,26726,371,80,9.4,9,3,1,10,0,0
1,32491,350,70,9.8,23246,267,98,8.6,25,1,0,7,1,4
1,24564,362,62,9.2,24943,362,72,9.4,8,2,0,8,0,2
1,28268,359,108,9.6,22281,370,68,9.0,13,3,0,5,0,1
0,24642,402,99,9.6,25049,398,92,9.6,5,1,0,6,2,0
1,26022,357,84,9.4,24469,377,111,9.0,10,2,0,5,1,1
1,31170,374,100,9.6,26296,321,96,9.0,18,2,1,10,1,2
0,27259,352,73,9.2,25720,377,82,9.2,13,3,1,8,0,1
1,26567,354,82,9.8,24716,329,98,9.4,14,1,0,8,1,0
1,26345,347,81,9.2,26912,308,76,9.6,11,1,0,17,1,1
0,24571,315,60,8.8,27343,313,81,8.8,12,1,1,13,2,0
0,25735,360,106,9.2,24906,352,77,9.2,6,2,0,8,1,1
0,28165,348,68,9.2,26393,302,131,9.4,14,1,0,9,2,1
0,26000,360,88,9.2,27531,346,100,9.2,11,1,2,8,2,0
1,27211,323,96,9.2,25593,300,111,9.4,12,3,0,12,0,0
1,30054,350,88,9.2,24553,291,63,8.8,19,2,0,11,1,1
1,32725,324,106,9.6,23054,315,85,8.8,23,3,0,5,0,2
0,26265,360,101,9.8,27036,411,100,9.8,10,1,1,9,2,0
1,26115,371,88,9.2,25756,323,98,9.0,9,1,1,10,2,1
0,20642,240,79,8.4,27056,330,90,8.8,5,2,1,12,1,0
1,29289,318,80,9.4,25927,297,77,9.0,22,1,0,12,1,0
0,22659,314,65,8.6,30730,388,84,9.6,9,0,2,19,3,0
1,29027,330,112,9.6,23674,320,80,8.8,17,1,1,6,2,0
1,23722,354,59,8.8,28351,348,104,9.6,8,0,2,11,3,0
1,25815,363,76,9.2,25706,353,80,9.0,10,2,0,10,0,1
1,28439,357,102,9.4,26963,346,88,9.2,12,3,1,11,0,2
1,30054,361,88,9.4,22314,333,80,8.6,14,3,0,5,0,3
0,24331,302,80,9.2,30849,371,92,9.6,9,1,2,17,1,0
1,28882,370,104,9.8,23630,349,104,9.0,13,1,0,5,2,0
0,25397,322,77,8.8,27655,355,58,8.8,12,0,1,12,2,0
0,22802,333,84,9.0,26971,367,102,9.2,7,0,1,9,2,0
0,24258,305,99,8.6,24551,328,76,9.0,7,3,0,8,0,1
1,28386,359,111,9.4,21558,304,83,8.6,12,1,0,6,0,1
1,27872,324,84,9.4,25987,334,63,9.0,15,1,0,13,2,2
0,26489,345,77,9.0,24438,292,91,9.4,8,1,0,9,2,3
0,24908,337,85,9.0,26779,392,89,9.6,6,1,0,10,2,1
1,30959,387,84,9.6,24875,328,64,9.0,17,2,0,10,0,2
0,25992,318,69,8.8,25486,299,88,9.0,12,3,0,11,0,0
1,28343,291,86,9.8,22958,295,66,8.8,18,3,0,8,0,1
1,24585,359,95,9.6,22406,326,72,9.0,6,2,0,3,1,1
1,28825,353,115,9.6,27589,312,88,9.2,14,2,1,14,1,1
0,22361,249,58,7.6,34977,347,60,9.4,8,1,8,24,1,0
1,27648,359,83,9.2,24406,298,76,8.6,11,3,1,10,0,1
0,24510,388,92,9.2,24068,327,72,9.4,6,0,1,6,2,0
1,22692,272,72,9.0,26835,362,71,9.2,9,2,1,12,0,0
1,24874,375,89,9.4,24546,392,80,9.2,6,3,0,5,0,0
0,25393,342,74,9.0,26582,385,103,9.4,8,0,1,9,3,1
0,22259,330,84,8.8,24366,355,104,9.0,4,2,0,6,1,0
0,22704,341,84,9.0,22664,358,92,8.8,5,2,0,4,1,0
0,24697,346,80,9.0,26261,389,88,9.0,10,0,1,6,3,0
1,28613,343,91,9.6,24721,348,77,8.8,16,2,1,6,0,1
1,25446,336,84,9.2,23416,333,84,9.0,8,1,0,6,1,1
0,24875,316,82,9.4,27763,378,80,9.6,10,1,1,10,1,0
1,28745,396,85,9.6,26023,353,76,9.0,14,1,1,8,2,1
1,27701,345,84,9.4,26029,322,60,9.0,13,1,1,12,2,1
1,28396,336,80,9.0,26479,313,85,8.8,13,2,1,13,1,2
1,26291,343,100,9.6,23241,348,84,9.0,13,2,0,5,1,1
1,24061,334,75,9.0,23827,326,92,9.2,10,1,0,8,2,0
0,24425,327,73,8.6,31413,319,105,9.4,9,2,3,17,1,0
1,26089,329,61,9.0,24687,295,80,8.6,13,2,0,10,1,1
0,23217,310,67,8.8,28632,363,80,9.2,8,1,3,10,1,0
1,25514,330,92,8.8,29592,338,81,9.6,8,1,2,13,2,1
0,25810,321,87,9.0,26986,374,96,9.2,8,1,1,9,1,1
1,28356,363,65,9.4,25494,364,97,9.0,12,2,0,8,1,1
1,26939,396,77,9.0,26713,363,92,9.6,10,2,1,10,0,1
0,22013,335,81,8.6,24607,338,79,9.2,5,1,0,8,2,0
0,22834,377,80,9.0,25276,392,83,9.4,5,2,0,7,0,0
1,26119,294,84,8.8,25606,306,88,9.2,12,1,1,10,2,1
1,30667,394,80,9.8,23575,310,86,9.0,19,2,0,7,0,3
1,27452,321,82,9.2,27591,304,87,9.2,12,2,1,15,1,1
1,28754,332,61,9.6,25103,295,82,9.0,20,2,0,11,0,1
1,25729,377,72,9.0,26004,333,84,9.2,5,2,1,11,1,2
0,25012,324,90,9.0,24574,347,85,9.0,10,3,0,8,0,0
0,27562,338,76,9.2,29229,341,108,9.6,12,0,1,14,2,1
1,34628,377,100,10.0,27816,272,92,9.0,26,2,0,15,1,3
0,27147,294,57,9.0,31655,296,80,9.4,17,0,2,21,1,0
0,27244,351,85,9.2,26416,370,89,9.4,9,2,1,9,1,2
1,23557,348,90,9.0,27953,360,90,9.4,7,0,2,10,3,0
1,26236,413,90,9.6,25807,332,88,9.4,7,0,1,9,3,0
1,28386,354,88,9.8,23364,319,76,8.8,13,1,0,10,2,2
0,25933,243,91,8.8,28383,334,64,9.2,14,0,2,13,3,0
1,25689,371,98,9.2,22953,361,59,8.6,9,2,0,6,0,0
1,29748,362,71,9.2,23898,354,88,8.8,14,2,0,8,1,4
0,28637,359,81,9.2,28642,321,108,9.2,15,1,0,13,2,1
1,24509,311,60,9.0,23189,373,79,8.8,8,3,0,3,0,1
0,28475,346,126,9.4,23022,316,68,9.0,10,1,0,6,2,3
1,24696,368,76,9.2,23134,336,111,9.2,9,1,0,5,1,0
0,23064,287,44,8.2,28070,368,103,9.2,12,0,1,11,2,0
0,22378,322,64,8.6,29069,353,92,9.8,6,1,1,15,1,0
1,30160,360,88,10.0,25086,383,87,9.4,15,1,0,5,2,4
0,25852,264,89,9.0,29177,293,79,9.0,13,0,1,18,2,0
1,28691,391,88,9.6,24081,315,90,9.0,12,0,0,7,2,1
0,22590,320,84,9.0,25951,387,103,9.4,5,2,1,6,1,0
1,31396,391,90,9.8,23628,294,61,8.6,19,2,1,6,1,2
0,25454,349,66,9.2,24855,332,82,8.6,11,2,2,7,1,0
1,29589,369,76,9.8,23951,302,103,8.8,19,1,0,8,1,0
0,27497,353,92,9.0,26738,391,83,9.0,9,1,1,10,2,2
1,28358,377,96,9.4,24425,328,76,8.8,16,1,1,7,2,1
1,31003,381,116,10.0,24162,316,83,9.0,17,1,0,7,1,2
0,25581,298,86,9.0,30329,327,71,9.0,11,0,2,20,2,0
0,26721,296,56,8.6,28506,371,96,9.0,12,1,1,13,2,0
0,25879,374,85,9.0,31820,369,97,9.4,10,0,2,16,2,0
1,29513,328,90,9.4,28889,320,72,9.2,19,2,1,13,1,1
0,22789,354,88,9.0,27940,435,104,9.4,5,1,2,7,2,0
0,23176,331,73,8.8,26958,372,89,9.8,7,0,1,10,1,0
1,26783,355,88,9.6,22762,343,72,9.0,11,3,0,6,0,1
0,24427,297,84,9.2,29439,393,76,9.6,9,1,3,14,1,0
0,24259,310,80,9.0,25301,323,73,9.2,9,1,0,11,2,0
0,28582,318,94,9.4,25011,322,72,8.8,16,0,0,12,3,0
0,29707,346,92,9.2,27213,346,94,9.4,12,2,0,12,0,1
1,26751,367,113,9.6,23272,353,78,9.0,9,2,0,6,0,1
0,24657,329,88,9.0,28388,370,86,9.4,9,3,1,12,0,1
1,28153,373,90,9.6,21088,335,80,8.6,13,2,0,3,1,1
0,23968,264,68,8.8,30460,350,107,9.8,9,1,4,18,2,0
1,24617,381,72,9.4,22912,367,116,9.4,6,2,0,3,1,0
0,22674,342,92,8.8,26567,347,100,9.2,4,0,2,7,2,0
0,26541,360,82,9.2,25341,332,92,9.4,10,1,0,10,2,0
0,23056,287,74,8.6,26795,345,81,9.2,9,0,1,12,1,0
0,25708,330,64,8.8,28474,284,95,9.0,11,1,2,16,2,1
0,23792,374,87,9.2,24556,370,86,9.2,5,1,0,7,1,0
1,29144,373,84,9.8,24465,373,96,9.0,16,1,0,7,2,1
1,29475,353,101,9.4,21834,288,77,8.4,16,2,1,4,0,2
0,25322,342,80,9.2,26454,330,96,9.2,9,1,1,9,2,1
0,30072,316,93,9.4,28010,355,100,9.0,17,2,1,13,1,1
0,27210,288,64,8.6,30680,334,98,9.2,16,1,2,16,2,1
0,22485,247,71,8.8,33434,387,81,9.6,9,0,4,19,3,0
0,23246,263,57,8.4,31826,304,112,9.4,10,0,3,21,3,0
1,32019,342,78,9.8,25918,296,83,9.2,21,1,0,13,1,2
1,24578,345,70,9.2,28006,329,74,9.4,11,0,1,15,2,0
1,27714,379,95,9.6,28404,340,115,9.6,8,0,1,12,3,2
1,24401,376,83,9.0,25341,378,95,9.6,4,2,0,9,0,1
1,28951,374,85,9.4,25774,303,79,9.0,13,2,0,12,1,1
0,23147,328,107,8.8,28338,356,96,9.2,5,0,2,11,3,0
1,31028,358,103,10.0,24844,300,72,8.2,19,0,1,8,3,2
0,26953,356,95,9.4,24641,313,99,9.2,9,1,0,11,2,1
1,27099,326,91,9.2,23333,333,94,9.0,11,1,0,6,1,1
0,26215,323,102,9.0,34787,366,102,9.8,10,1,3,24,2,1
0,23675,321,73,9.0,28203,362,80,9.2,8,2,2,10,1,0
0,21766,335,87,8.8,30434,387,107,10.0,4,0,3,17,3,0
1,28972,254,95,9.0,29514,299,68,8.6,14,1,1,19,2,0
1,27114,391,76,9.2,24434,333,69,9.0,9,2,0,8,1,1
1,26494,362,105,9.4,23552,306,76,9.4,11,0,1,7,3,1
0,28683,302,58,9.0,30513,332,80,9.2,19,1,1,20,2,0
0,22590,311,78,8.8,31626,403,90,9.8,6,0,2,17,3,0
0,24945,314,77,9.0,29701,352,91,9.8,10,1,1,19,1,0
0,23621,351,96,9.2,26931,389,107,9.4,6,2,1,8,0,0
1,28132,398,80,9.4,23501,295,75,8.8,10,1,0,10,1,2
1,27293,371,94,9.8,24886,341,85,9.8,12,2,1,8,1,2
0,24217,332,67,8.8,26508,417,96,9.4,7,0,1,6,1,0
1,26715,316,75,9.2,27049,367,92,9.4,12,2,0,8,1,2
0,25067,359,82,9.2,30698,365,105,9.8,8,1,2,18,2,0
1,25823,304,92,9.4,24659,319,72,8.6,11,0,1,9,3,0
1,29919,343,98,9.4,24389,289,97,9.2,18,3,0,10,0,2
0,26726,331,60,9.2,26109,352,69,9.2,12,0,0,13,2,1
0,23157,367,80,9.4,26404,370,93,9.2,4,0,2,6,3,0
0,22886,368,73,9.0,23735,369,92,8.8,5,1,0,5,0,0
0,28225,363,84,9.4,25132,334,85,9.4,14,1,0,9,2,1
0,20060,269,68,8.2,32706,388,97,9.8,3,0,4,17,2,0
0,21365,348,79,8.8,26186,383,90,9.2,2,2,2,8,1,0
1,26837,349,96,9.6,22295,341,68,8.8,14,2,0,4,0,0
1,31496,370,92,9.6,22747,315,88,8.8,20,1,0,6,0,1
0,24206,323,81,8.4,29688,358,71,9.2,8,1,1,16,1,1
1,27860,355,97,9.0,28083,342,90,9.6,15,3,0,15,0,0
1,29638,321,79,9.6,24739,317,72,9.0,20,1,0,9,1,2
0,25672,349,108,9.2,26052,349,82,9.2,8,0,0,11,3,1
0,26834,338,104,9.4,26455,340,72,9.4,10,0,2,9,3,1
0,23326,286,88,8.8,28958,318,81,9.4,9,2,1,17,1,0
1,28222,299,85,9.2,21532,336,79,8.4,15,2,1,2,1,2
1,27091,298,82,9.4,26645,333,94,9.2,16,0,0,13,1,0
1,29986,413,90,9.8,21722,324,84,8.8,14,1,0,3,1,2
1,27159,291,85,9.0,25842,340,101,9.2,14,2,0,11,1,1
1,26783,307,64,9.0,23122,323,93,9.2,14,3,0,5,0,1
1,28595,297,99,9.4,21695,299,72,7.6,11,2,1,7,0,3
0,23864,298,73,8.8,29531,348,79,9.4,8,0,3,12,2,0
1,25994,338,79,9.4,27666,330,88,9.2,12,0,0,15,1,0
1,28945,323,76,9.2,24338,304,89,8.8,14,3,0,9,0,3
1,28086,323,84,9.0,22202,306,68,8.6,12,3,0,6,0,2
0,24928,341,73,9.2,27094,351,88,9.0,10,2,2,10,1,1
0,28047,346,71,9.2,27494,322,97,9.0,13,0,2,14,3,1
0,25771,281,59,8.8,29468,336,103,9.4,14,0,1,15,2,0
0,28961,372,63,9.6,27244,337,100,9.0,14,2,1,12,1,2
1,24680,354,88,9.0,23528,363,77,9.2,8,3,0,5,0,0
1,29310,346,141,9.6,22273,265,80,8.4,14,0,0,6,3,1
1,28286,366,79,9.6,27907,353,81,9.4,15,3,0,14,0,1
1,31178,314,96,9.6,24747,319,61,9.2,21,3,0,10,0,3
0,23509,361,82,9.2,25367,395,69,9.2,6,0,1,7,1,0
1,26832,326,84,9.2,25099,306,96,9.0,13,0,0,10,1,0
0,20609,266,68,8.4,32485,368,92,9.8,4,0,6,15,3,0
0,26539,341,109,9.4,25907,366,91,9.4,10,1,0,9,2,1
0,25796,414,103,9.2,26366,358,75,9.2,6,0,1,10,3,1
1,30896,362,127,10.0,20367,285,64,8.2,18,1,0,4,1,3
0,24210,339,72,8.8,29105,357,93,9.2,6,0,2,13,3,0
1,30765,366,80,9.8,23683,307,87,8.8,19,1,0,8,1,2
1,26233,285,95,8.8,24587,347,71,9.2,12,2,0,8,1,1
1,28928,331,72,9.0,22979,342,79,8.8,15,1,0,5,1,3
1,28584,365,84,9.4,24574,290,92,8.8,16,2,0,9,0,1
1,25915,367,87,9.0,27091,322,77,9.0,8,1,1,14,2,3
0,24356,311,96,8.8,30317,371,100,9.8,9,0,1,15,3,0
1,26990,317,81,9.2,25368,299,97,8.6,14,0,2,7,3,0
0,25114,344,84,9.0,29610,328,80,9.4,8,0,2,16,2,0
1,30182,360,79,9.4,26750,299,65,9.2,15,3,0,15,0,2
0,25237,371,108,9.4,24892,382,92,9.0,7,1,1,5,1,0
0,25636,376,81,9.0,26254,312,72,9.4,7,1,2,12,2,2
0,26130,335,69,9.0,32245,357,92,9.6,10,0,2,18,3,0
1,30331,396,108,9.8,22785,346,88,9.2,15,3,0,3,0,2
0,22443,397,74,8.6,29337,366,82,9.4,1,0,1,12,3,0
0,30530,336,83,9.4,26623,325,86,9.2,16,2,1,10,1,1
0,25853,386,80,9.6,24665,326,68,9.6,11,0,0,11,1,0
0,29692,279,69,9.6,26807,308,79,9.2,16,0,1,14,3,0
1,23869,393,86,9.0,25131,425,74,9.8,3,1,1,7,2,1
1,31432,352,96,9.8,24121,324,77,8.6,17,3,0,10,0,4
0,25714,297,58,9.2,26674,347,61,9.0,14,2,0,13,0,0
1,31426,354,66,9.2,20498,308,52,8.0,18,3,0,4,0,5
0,25292,301,89,8.8,29594,306,100,9.2,10,1,2,17,2,1
1,23938,379,108,9.6,25229,388,88,9.4,5,3,1,3,0,0
0,24179,360,86,9.2,25806,370,92,9.6,6,1,0,11,1,0
0,22389,336,84,8.6,29752,357,82,9.4,4,2,2,16,1,0
1,28443,329,77,9.0,24845,299,91,8.8,13,2,0,10,1,2
0,22824,298,52,8.2,33986,344,102,10.0,8,1,4,23,2,0
0,26483,366,81,9.4,26783,329,84,9.4,12,0,1,13,2,0
1,27617,354,85,9.4,20264,294,70,8.4,14,1,0,4,0,0
0,23835,305,61,8.8,28531,361,84,9.2,7,1,2,13,1,0
1,24197,356,108,9.6,21920,336,84,8.8,9,1,0,2,1,0
1,28414,358,95,9.6,24776,360,87,9.0,11,1,0,8,1,3
1,26389,345,78,9.2,23351,318,80,9.2,12,2,0,7,1,1
1,27082,355,105,9.8,23461,357,88,8.8,11,3,0,4,0,1
1,31383,366,91,9.6,19577,238,80,8.2,17,2,0,3,0,4
0,25981,303,86,9.2,27309,320,91,9.2,11,2,2,12,1,1
1,24215,326,81,8.8,24824,327,100,9.2,9,1,0,7,1,0
0,27834,348,61,9.2,25670,305,89,9.2,16,1,0,11,1,1
1,28418,330,68,9.4,24841,307,76,9.0,19,3,0,10,0,1
